user.id,category,type,tweeting_lang,bio_lang,type_1,type_2,type_3,type_4,category_1,category_2,category_3,category_4
1218304665718226949,Art,Individual,pt,pt,Individual,Unclear,Individual,,['Art'],['Media: Other Media'],['Art'],[]
357808098,Other,Unclear,pt,,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
2339316667,Outspoken Political Supporter,Individual,it,it,Unclear,Individual,Individual,Individual,['Outspoken Political Supporter'],['Outspoken Political Supporter'],"['Media: Other Media', 'Outspoken Political Supporter']",['Other']
65232188,Science,Individual,pt,pt,Institution,Individual,Individual,,['Science: Engineering and Technology'],['Other'],['Science: Engineering and Technology'],[]
1103468621219586048,Other,Individual,it,en,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
36043253,Media,Unclear,it,it,Unclear,Institution,Institution,Unclear,"['Media: News', 'Media: Other Media']",['Media: Scientific News and Communication'],['Other'],['Other']
848314291459510272,Art,Individual,ja,ja,Institution,Individual,Unclear,Individual,['Art'],['Art'],['Other'],['Other']
828634007407583232,Other,Unclear,pt,pt,Individual,Unclear,Institution,Unclear,['Other'],['Other'],"['Media: Other Media', 'Media: Scientific News and Communication']",['Other']
908385616496398339,Other,Individual,pt,pt,Individual,Individual,Unclear,,['Other'],['Other'],['Other'],[]
99209622,Other,Individual,ja,lt,Individual,Individual,Unclear,,['Other'],['Other'],['Other'],[]
4850200295,Other,Individual,pt,pt,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
47991037,Business,Unclear,it,en,Unclear,Individual,Unclear,,['Other'],['Business'],['Business'],[]
103152299,Government and Politics,Individual,it,it,Individual,Individual,Individual,,['Public Services'],['Government and Politics'],['Government and Politics'],[]
1167581788853559296,Other,Individual,ja,lt,Unclear,Individual,Individual,,['Other'],['Other'],['Other'],[]
18761328,Other,Unclear,pt,pt,Unclear,Individual,Unclear,,['Other'],['Other'],['Other'],[]
29475069,Media,Individual,it,it,Individual,Individual,Individual,,['Media: Other Media'],['Media: News'],['Media: News'],[]
94152921,Other,Individual,pt,pt,Individual,Individual,Individual,,"['Art', 'Other']",['Other'],['Media: Other Media'],[]
968887182,Other,Individual,pt,en,Individual,Institution,Individual,Unclear,['Other'],['Other'],"['Other', 'Outspoken Political Supporter']",['Other']
2309957562,Art,Individual,ja,ja,Individual,Individual,Individual,,['Art'],['Other'],['Art'],[]
564267160,Other,Individual,pt,pt,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
193207014,Media,Institution,ja,ja,Institution,Institution,Institution,,['Media: Other Media'],['Media: Other Media'],['Other'],[]
765979700808286208,Other,Individual,it,it,Individual,Individual,Individual,,['Other'],['Outspoken Political Supporter'],['Other'],[]
1050836765534277632,Other,Unclear,pt,en,Unclear,Individual,Unclear,,['Other'],['Other'],['Other'],[]
930018102837989376,Other,Unclear,pt,en,Individual,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
17007782,Other,Individual,it,en,Individual,Individual,Individual,Unclear,['Other'],['Sport'],['Business'],['Other']
946700104974528513,Other,Unclear,ja,ja,Individual,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
1012223940662472704,Other,Unclear,ja,en,Unclear,Institution,,Unclear,['Other'],['Other'],['Art'],['Other']
1108252218,Other,Individual,ja,ja,Individual,Individual,Unclear,Individual,['Other'],['Other'],['Government and Politics'],['Government and Politics']
1027429315,Other,Individual,ja,lt,Unclear,Individual,Individual,,['Other'],['Other'],['Other'],[]
132870110,Other,Institution,ja,ja,Institution,Individual,Institution,Unclear,['Art'],['Other'],['Business'],['Other']
52241895,Other,Individual,ja,ja,Individual,Unclear,Individual,Individual,['Other'],['Other'],['Other'],['Other']
943130489275039745,Other,Individual,ja,lt,Individual,Individual,Unclear,,['Other'],['Other'],['Other'],[]
1237968779411259392,Other,Unclear,ja,,Individual,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
1243495857917325313,Other,Unclear,ja,ja,Unclear,Unclear,Unclear,,['Other'],"['Business', 'Other']",['Art'],[]
808649053873418241,Other,Unclear,ja,ja,Unclear,Individual,Unclear,,['Science: Social Sciences'],['Other'],['Other'],[]
166476162,Other,Unclear,ja,ja,Institution,Institution,Unclear,Unclear,['Art'],['Other'],['Sport'],['Other']
897361798315163648,Other,Individual,ja,lt,Unclear,Individual,Individual,,['Healthcare'],['Other'],['Other'],[]
3305235050,Other,Unclear,ja,ja,Unclear,Unclear,Unclear,,['Other'],"['Art', 'Other']",['Other'],[]
985255424881504256,Other,Individual,pt,pt,Unclear,Individual,Individual,Individual,['Other'],['Other'],['Other'],['Other']
264022356,,Individual,ja,ja,Individual,Individual,Institution,Unclear,['Science: Engineering and Technology'],['Business'],['Non-Governmental Organization'],['Other']
978891823,Other,Individual,ja,ja,Individual,Institution,Unclear,Individual,['Other'],['Other'],['Other'],['Other']
155800799,Other,Individual,ja,ja,Individual,Individual,Unclear,Individual,"['Science: Engineering and Technology', 'Science: Life Sciences']",['Other'],['Other'],['Other']
130039029,Other,Individual,pt,en,Unclear,Individual,Individual,,['Other'],['Other'],['Other'],[]
120726371,Science,Individual,ja,ja,Individual,Individual,Individual,,['Science: Engineering and Technology'],['Science: Engineering and Technology'],['Science: Engineering and Technology'],[]
4765567435,Other,Individual,ja,ja,Unclear,Individual,Individual,,['Other'],['Other'],['Other'],[]
310840218,Other,Institution,ja,ja,Institution,Unclear,Individual,Institution,['Other'],['Other'],['Other'],['Other']
186336058,Art,Individual,ja,ja,Individual,Individual,Individual,,['Business'],['Art'],['Art'],[]
126726010,Outspoken Political Supporter,Institution,ja,ja,Institution,Individual,Unclear,Institution,['Outspoken Political Supporter'],['Outspoken Political Supporter'],['Other'],['Outspoken Political Supporter']
1215612130503741440,Business,Institution,ja,ja,Institution,Institution,Institution,,['Other'],['Business'],['Business'],[]
1116950509,Other,Individual,ja,de,Individual,Individual,Individual,,['Art'],['Other'],['Other'],[]
874693372136611840,Other,Unclear,it,en,Unclear,Unclear,Individual,,['Other'],['Other'],['Other'],[]
1181589194243809281,Other,Individual,pt,en,Unclear,Individual,Individual,,['Other'],['Other'],['Other'],[]
1017952404371800064,Other,Individual,pt,pt,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
3276366445,Other,Individual,ja,ja,Individual,Unclear,Individual,,['Other'],['Other'],['Other'],[]
58664421,Other,Individual,pt,pt,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
19610228,Media,Individual,pt,pt,Individual,Individual,Individual,Individual,['Other'],['Media: News'],['Media: Other Media'],['Media: News']
993551580900229121,Other,Unclear,pt,en,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
735956134796926976,Other,Unclear,pt,pt,Individual,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
197910122,Other,Individual,pt,pt,Individual,Individual,Individual,Unclear,['Other'],['Art'],['Science: Social Sciences'],['Other']
60048052,Other,Individual,pt,pt,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
1160622769073262596,Other,Unclear,it,sv,Unclear,Unclear,Institution,,['Other'],['Other'],['Other'],[]
1135180409925320709,Other,Individual,ja,en,Individual,Institution,Unclear,Individual,['Other'],['Other'],['Other'],['Media: Other Media']
1089813751455338497,Business,Institution,ja,lt,Institution,Institution,Institution,,['Business'],['Business'],['Business'],[]
1257123044041953281,Other,Unclear,ja,lt,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
216323648,Business,Institution,ja,ja,Institution,Individual,Institution,,['Business'],['Art'],['Business'],[]
757521906320891904,Other,Unclear,ja,en,Unclear,Unclear,Individual,,['Other'],['Other'],['Healthcare'],[]
119870996,Art,Individual,ja,ja,Individual,Unclear,Individual,Individual,['Art'],['Other'],['Art'],['Art']
584657813,,Unclear,ja,ja,Individual,Unclear,Unclear,Unclear,['Public Services'],['Media: Other Media'],['Outspoken Political Supporter'],['Other']
940210979434049536,Other,Individual,pt,it,Unclear,Individual,Individual,,['Other'],['Other'],['Other'],[]
1120483384466255873,Other,Unclear,pt,pt,Unclear,Unclear,Individual,,['Other'],['Other'],['Other'],[]
1106130334075109376,Other,Institution,ja,ja,Unclear,Institution,Institution,Institution,['Other'],['Business'],['Sport'],['Other']
1251910020184158208,Other,Individual,ja,ja,Individual,Unclear,Individual,,['Other'],['Other'],['Other'],[]
1253001747729022976,Other,Individual,ja,ja,Individual,Unclear,Individual,Individual,['Other'],['Other'],['Other'],['Other']
132919546,Media,Individual,ja,ja,Individual,Institution,Individual,,['Media: Other Media'],['Media: News'],['Media: News'],[]
999121287673888769,Healthcare,Institution,ja,ja,Institution,Unclear,Institution,,['Healthcare'],['Healthcare'],['Business'],[]
3322406491,Other,Individual,ja,ja,Individual,Individual,Individual,Individual,['Porn'],['Other'],['Media: Other Media'],['Other']
261642258,Art,Unclear,ja,ja,Individual,Unclear,Individual,Unclear,['Science: Engineering and Technology'],['Business'],['Art'],['Art']
179019571,Other,Individual,ja,ja,Individual,Individual,Individual,Individual,['Media: News'],['Other'],['Art'],['Other']
148089499,Science,Individual,ja,ja,Unclear,Individual,Individual,Individual,['Science: Engineering and Technology'],['Art'],['Science: Social Sciences'],['Art']
712562185096945664,Art,Unclear,ja,ja,Institution,Unclear,Individual,Unclear,"['Art', 'Sport']",['Other'],['Media: Other Media'],['Art']
74633499,Other,Individual,ja,ja,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
934321336419106821,Art,Institution,ja,ja,Individual,Institution,Institution,,['Other'],['Art'],['Art'],[]
1167943688690884609,Outspoken Political Supporter,Individual,ja,ja,Individual,Individual,Individual,,['Outspoken Political Supporter'],['Outspoken Political Supporter'],['Outspoken Political Supporter'],[]
96968240,Other,Unclear,ja,en,Individual,Unclear,Unclear,Institution,['Art'],['Outspoken Political Supporter'],['Other'],['Other']
268259518,Other,Unclear,ja,ja,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
2443323348,Other,Individual,ja,ja,Individual,Individual,Unclear,,['Other'],['Other'],['Other'],[]
1255118667408273410,,Institution,ja,ja,Individual,Institution,Institution,Institution,['Other'],['Healthcare'],['Business'],['Non-Governmental Organization']
1281846835,Outspoken Political Supporter,Individual,ja,ja,Individual,Individual,Individual,,['Outspoken Political Supporter'],['Outspoken Political Supporter'],['Art'],[]
841265931691077632,Other,Individual,ja,ja,Individual,Individual,Individual,,['Other'],['Other'],['Art'],[]
853898211366404096,Other,Unclear,it,en,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
1167470586395856896,Other,Unclear,it,,Unclear,Unclear,Individual,,['Other'],['Other'],['Other'],[]
727472388430958593,Government and Politics,Individual,ja,ja,Individual,Institution,Individual,Individual,['Government and Politics'],['Government and Politics'],['Government and Politics'],['Government and Politics']
1036228891541688320,Other,Individual,it,it,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
536910778,Government and Politics,Individual,ja,ja,Individual,Individual,Individual,,['Government and Politics'],['Other'],['Government and Politics'],[]
208001866,Healthcare,Institution,pt,pt,Institution,Individual,Institution,,['Healthcare'],['Other'],['Healthcare'],[]
1092839627533312000,Porn,Unclear,pt,lt,Unclear,Institution,Unclear,,['Porn'],['Porn'],['Porn'],[]
1085834373998342144,Business,Institution,ja,ja,Institution,Institution,Institution,,['Business'],['Business'],['Business'],[]
84450855,Other,Individual,pt,pt,Unclear,Individual,Individual,Individual,['Other'],['Other'],['Science: Engineering and Technology'],['Media: Scientific News and Communication']
4077323739,Other,Unclear,pt,,Individual,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
3364203101,Other,Individual,pt,en,Unclear,Individual,Individual,,['Other'],['Other'],['Other'],[]
3054194633,Other,Individual,it,it,Individual,Unclear,Individual,Individual,['Other'],['Other'],['Other'],['Science: Engineering and Technology']
999133765438918656,Science,Individual,ja,ja,Individual,Institution,Individual,Individual,['Science: Social Sciences'],['Public Services'],"['Public Services', 'Science: Social Sciences']",['Media: Scientific News and Communication']
1110121539515514882,Other,Unclear,ja,ja,Unclear,Unclear,Individual,Individual,['Other'],['Media: Other Media'],"['Healthcare', 'Science: Other Science']",['Other']
2805783878,,Individual,ja,ja,Individual,Unclear,Institution,Individual,['Non-Governmental Organization'],['Other'],['Science: Life Sciences'],['Media: Other Media']
1032964753042227200,Other,Individual,ja,ja,Individual,Individual,Individual,,['Other'],['Media: Other Media'],['Other'],[]
1288687136,Other,Institution,it,it,Unclear,Institution,Institution,,['Other'],['Other'],['Other'],[]
975981493435559936,Other,Individual,ja,zh-cn,Institution,Individual,Individual,,['Other'],['Other'],['Other'],[]
1241233727138619392,Other,Individual,ja,ja,Unclear,Individual,Institution,Individual,['Other'],['Other'],['Media: Other Media'],['Media: Scientific News and Communication']
1243818757467725824,Other,Institution,ja,ja,Unclear,Institution,Institution,,['Other'],['Other'],['Media: Scientific News and Communication'],[]
986476340,Media,Individual,ja,ja,Individual,Individual,Institution,Individual,['Media: News'],['Media: Other Media'],['Other'],['Media: Other Media']
1250920920472080387,Other,Individual,pt,pt,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
1043931221796040705,Other,Individual,pt,el,Individual,Unclear,Individual,,['Media: Other Media'],['Other'],['Other'],[]
4312273641,Other,Unclear,pt,en,Unclear,Individual,Unclear,,['Other'],"['Other', 'Sport']",['Other'],[]
19233442,Religion,Institution,pt,pt,Institution,Institution,Institution,,['Religion'],['Religion'],['Religion'],[]
2721420167,Other,Individual,pt,pt,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
867749380140486656,Other,Individual,ja,,Individual,Individual,Unclear,,['Other'],['Other'],['Other'],[]
1180138621203963904,Other,Individual,ja,lt,Individual,Institution,Individual,,['Other'],['Other'],['Other'],[]
1123655593686781952,Other,Unclear,ja,ja,Unclear,Unclear,Individual,,['Other'],['Other'],['Art'],[]
95405735,Government and Politics,Individual,ja,ja,Individual,Individual,Individual,,['Government and Politics'],['Government and Politics'],['Government and Politics'],[]
1148401451103735808,Art,Institution,ja,ja,Institution,Institution,Institution,,['Other'],['Art'],['Art'],[]
106673930,Media,Institution,ja,ja,Unclear,Institution,Institution,Institution,['Media: Other Media'],"['Art', 'Business']",['Media: News'],['Media: News']
290968734,Science,Individual,ja,ja,Individual,Individual,Individual,,['Art'],"['Art', 'Science: Engineering and Technology', 'Science: Other Science']",['Science: Engineering and Technology'],[]
1112853676203364352,Art,Individual,pt,pt,Individual,Individual,Individual,,['Art'],['Art'],['Art'],[]
112543044,Media,Individual,pt,pt,Individual,Individual,Individual,,['Media: News'],['Media: News'],['Media: Other Media'],[]
798778584559013889,Other,Unclear,pt,pt,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
1155596691304828931,Other,Individual,pt,it,Individual,Individual,Unclear,,['Outspoken Political Supporter'],['Other'],['Other'],[]
1224288623836549120,Other,Individual,ja,ja,Individual,Individual,Individual,,['Business'],['Other'],['Other'],[]
1035077683477065729,Other,Individual,ja,en,Unclear,Individual,Institution,Individual,['Other'],['Other'],['Healthcare'],['Science: Engineering and Technology']
1106863115163959297,Art,Unclear,ja,ja,Unclear,Unclear,Individual,,['Other'],['Art'],['Art'],[]
759300485937401857,Other,Individual,ja,,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
998313883210141696,Other,Individual,ja,ja,Individual,Individual,Individual,,['Other'],['Sport'],['Other'],[]
601777012,Outspoken Political Supporter,Individual,it,it,Individual,Unclear,Institution,Individual,['Outspoken Political Supporter'],['Outspoken Political Supporter'],['Other'],['Media: Scientific News and Communication']
2999585180,Other,Individual,ja,ja,Individual,Institution,Individual,Individual,['Other'],['Non-Governmental Organization'],['Other'],['Science: Other Science']
239828244,Other,Individual,ja,,Institution,Unclear,Individual,Individual,['Other'],['Other'],['Other'],['Science: Social Sciences']
2899880060,Government and Politics,Individual,ja,ja,Individual,Individual,Individual,,['Government and Politics'],['Government and Politics'],['Other'],[]
147411255,Science,Individual,ja,ja,Institution,Individual,Unclear,Individual,['Other'],['Other'],['Science: Engineering and Technology'],['Science: Other Science']
1931944411,Other,Unclear,it,it,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
754984048909553664,Media,Unclear,it,it,Unclear,Institution,Unclear,Institution,['Other'],['Media: Other Media'],['Media: News'],['Media: News']
214538753,Other,Individual,it,it,Individual,Individual,Unclear,,['Other'],['Other'],['Other'],[]
96987099,Media,Institution,it,it,Institution,Institution,Institution,,['Media: News'],['Media: News'],['Media: News'],[]
274095255,Media,Unclear,it,it,Unclear,Institution,Unclear,,['Media: Other Media'],['Media: Other Media'],['Other'],[]
1006569332586008576,Other,Unclear,it,,Unclear,Institution,Unclear,,['Other'],['Other'],['Other'],[]
472966889,Media,Institution,it,en,Institution,Institution,Institution,,['Media: News'],['Media: News'],['Media: News'],[]
36079217,Other,Institution,it,it,Institution,Institution,Unclear,,['Other'],['Media: News'],['Other'],[]
50231622,Other,Individual,it,en,Individual,Unclear,Individual,,['Religion'],['Other'],['Other'],[]
2409295585,Public Services,Institution,it,it,Institution,Institution,Institution,,['Public Services'],['Public Services'],['Other'],[]
846668395281973249,Other,Individual,it,en,Individual,Individual,Individual,,['Outspoken Political Supporter'],['Other'],['Other'],[]
71271959,Outspoken Political Supporter,Individual,it,it,Individual,Individual,Individual,,['Other'],"['Media: News', 'Outspoken Political Supporter']","['Media: Other Media', 'Outspoken Political Supporter']",[]
138736601,Outspoken Political Supporter,Institution,it,it,Institution,Institution,Individual,,['Outspoken Political Supporter'],['Outspoken Political Supporter'],['Other'],[]
894567745655902209,Other,Unclear,it,it,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
799529182023843840,Other,Unclear,ja,ja,Unclear,Unclear,Individual,,['Other'],['Other'],['Other'],[]
1055879866158059521,Other,Individual,pt,pt,Unclear,Institution,Individual,Individual,['Other'],['Other'],['Business'],['Art']
1222710015879892992,Other,Individual,ja,lt,Individual,Unclear,Individual,Individual,['Other'],['Other'],['Other'],['Art']
148352085,Other,Unclear,it,it,Individual,Unclear,Unclear,,['Media: News'],['Other'],['Other'],[]
265625473,Other,Individual,ja,,Individual,Unclear,Individual,,['Other'],['Other'],['Other'],[]
499945017,Other,Unclear,it,,Unclear,Unclear,Individual,,['Other'],['Other'],['Other'],[]
1061720172980002816,Other,Unclear,pt,en,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
156951283,,Institution,it,it,Institution,Institution,Institution,Institution,['Non-Governmental Organization'],['Media: Other Media'],['Other'],['Government and Politics']
118923144,Other,Individual,ja,ja,Individual,Unclear,Individual,Individual,['Art'],['Other'],['Other'],['Business']
1119326530549813248,Other,Unclear,pt,en,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
1242515067876388876,Other,Unclear,pt,fi,Unclear,Unclear,Individual,,['Other'],['Other'],['Other'],[]
4650444787,Media,Institution,ja,ja,Institution,Institution,Institution,,['Media: Other Media'],['Media: Other Media'],['Media: News'],[]
224626669,Other,Institution,pt,it,Unclear,Institution,Institution,Institution,['Other'],"['Business', 'Public Services']",['Government and Politics'],['Other']
742525605737029632,Other,Unclear,pt,pt,Unclear,Unclear,Individual,,['Other'],['Other'],['Other'],[]
884090436674924544,Other,Individual,ja,lt,Individual,Individual,Unclear,,['Other'],['Other'],['Other'],[]
1242008321109999618,Other,Individual,pt,,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
447706895,Other,Individual,ja,ja,Individual,Individual,Individual,,['Other'],['Other'],"['Media: News', 'Other']",[]
485708837,Science,Individual,ja,ko,Individual,Individual,Individual,,['Healthcare'],"['Healthcare', 'Science: Social Sciences']",['Science: Social Sciences'],[]
99720536,Other,Individual,ja,en,Unclear,Individual,Individual,,['Other'],['Other'],['Outspoken Political Supporter'],[]
501061902,Other,Individual,it,it,Individual,Institution,Unclear,Individual,['Other'],['Other'],['Other'],['Science: Other Science']
3436726391,Other,Individual,pt,pt,Unclear,Individual,Individual,,['Other'],['Other'],['Other'],[]
166315863,Other,Unclear,pt,pt,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
39941540,Other,Unclear,it,it,Individual,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
754393222563102720,Media,Institution,it,en,Individual,Institution,Institution,,['Art'],['Media: Other Media'],['Media: Other Media'],[]
2377487094,Science,Individual,it,it,Individual,Individual,Unclear,Individual,['Other'],"['Art', 'Science: Social Sciences']",['Science: Other Science'],['Art']
68198719,Other,Unclear,it,ca,Individual,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
1054536200114130945,Science,Institution,pt,pt,Individual,Institution,Institution,Institution,['Science: Other Science'],['Science: Engineering and Technology'],"['Media: Scientific News and Communication', 'Non-Governmental Organization']",['Science: Social Sciences']
3773924969,Other,Unclear,pt,pt,Unclear,Individual,Unclear,,['Other'],['Other'],['Other'],[]
2838491984,Business,Institution,ja,ja,Institution,Institution,Institution,,['Business'],['Business'],['Media: Other Media'],[]
998675282541404160,Other,Individual,pt,lt,Unclear,Individual,Individual,,['Other'],"['Art', 'Other']",['Other'],[]
107590255,Other,Individual,pt,,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
797400361438945280,Other,Individual,it,en,Individual,Individual,Individual,,['Other'],['Outspoken Political Supporter'],['Other'],[]
834145525742059521,Other,Individual,pt,pt,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
1666946904,Other,Individual,ja,ja,Institution,Unclear,Individual,Individual,['Other'],['Other'],['Other'],['Science: Engineering and Technology']
918197241122377728,Other,Unclear,pt,,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
1194506088537706497,Business,Institution,ja,ja,Institution,Institution,,,['Business'],['Science: Engineering and Technology'],['Business'],[]
571696661,Art,Individual,ja,ja,Individual,Institution,Individual,,['Art'],['Art'],['Media: Other Media'],[]
4091141747,Other,Unclear,pt,,Individual,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
180338130,Other,Individual,ja,ja,Individual,Unclear,Individual,,"['Art', 'Media: Other Media']",['Other'],['Other'],[]
187515095,Other,Institution,it,it,Unclear,Institution,Institution,Institution,['Other'],['Media: News'],['Government and Politics'],['Other']
2446734732,Other,Institution,it,it,Institution,Institution,Institution,,['Other'],['Other'],['Other'],[]
95822959,Other,Individual,ja,ja,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
817776729032892416,Business,Institution,it,it,Institution,Institution,Institution,,['Business'],"['Business', 'Science: Engineering and Technology']",['Science: Engineering and Technology'],[]
1193896636872830977,Outspoken Political Supporter,Institution,it,it,Institution,Institution,Institution,,['Government and Politics'],['Outspoken Political Supporter'],['Outspoken Political Supporter'],[]
129043064,Other,Individual,ja,ja,Individual,Individual,Individual,,['Art'],['Other'],['Other'],[]
17305653,Media,Institution,ja,ja,Individual,Institution,Institution,,['Business'],['Media: News'],"['Business', 'Media: Scientific News and Communication']",[]
63165279,,Individual,ja,ja,Individual,Institution,Individual,Individual,['Non-Governmental Organization'],['Other'],['Government and Politics'],['Science: Life Sciences']
269280694,Sport,Individual,pt,pt,Individual,Individual,Individual,,['Sport'],['Other'],['Sport'],[]
956997538619457536,Other,Unclear,pt,pt,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
783577970,Other,Individual,it,en,Institution,Unclear,Individual,Individual,['Other'],['Art'],['Other'],['Art']
1254211683318484992,Other,Unclear,pt,ca,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
1135835994463383552,Other,Individual,pt,en,Individual,Individual,Institution,,['Other'],['Other'],['Other'],[]
1209126625255800833,Other,Individual,pt,en,Individual,Institution,Individual,,['Other'],['Media: Other Media'],['Other'],[]
1126694409204973568,Other,Unclear,ja,ja,Unclear,Unclear,Individual,,['Other'],['Other'],['Other'],[]
82190513,,Individual,it,it,Individual,Individual,Individual,Individual,['Religion'],['Science: Social Sciences'],['Other'],['Public Services']
1148776851038527488,Religion,Individual,pt,pt,Individual,Individual,Individual,,['Religion'],['Other'],['Religion'],[]
317513286,Other,Individual,pt,pt,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
1023381831662456832,Business,Institution,ja,ja,Institution,Unclear,Institution,,['Business'],['Other'],['Business'],[]
873096862617579521,Other,Unclear,ja,ko,Unclear,Individual,Unclear,,['Other'],['Other'],['Public Services'],[]
2392639748,Other,Unclear,it,pt,Individual,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
282643059,Media,Individual,it,it,Individual,Individual,Individual,,['Other'],['Media: Other Media'],['Media: Other Media'],[]
847194949779165184,Other,Individual,pt,,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
1172358299079102464,Other,Individual,pt,en,Individual,Individual,Unclear,,['Other'],['Other'],['Other'],[]
1118239735628083202,Other,Unclear,pt,lt,Individual,Unclear,Institution,Unclear,['Other'],['Other'],['Business'],['Other']
2204706469,Other,Individual,it,it,Individual,Individual,Individual,,['Other'],['Science: Social Sciences'],['Other'],[]
904624435272990720,Other,Individual,ja,ja,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
2668928108,Art,Individual,ja,en,Unclear,Individual,Institution,Individual,['Art'],['Other'],['Government and Politics'],['Art']
769426379830095874,Other,Individual,pt,pt,Individual,Individual,Individual,,['Other'],['Other'],"['Business', 'Other']",[]
856855988510633984,Other,Individual,it,it,Institution,Individual,Individual,Individual,['Other'],['Other'],['Other'],['Public Services']
57871786,,Individual,ja,ja,Unclear,Individual,Individual,Institution,['Business'],['Healthcare'],"['Media: Other Media', 'Other']",['Art']
3267875281,Other,Individual,ja,ja,Individual,Unclear,Individual,,['Other'],['Other'],['Other'],[]
838433252755013632,Healthcare,Individual,pt,en,Unclear,Individual,Individual,,['Healthcare'],['Healthcare'],['Science: Engineering and Technology'],[]
2760781800,Outspoken Political Supporter,Institution,ja,ja,Institution,Institution,Individual,,['Outspoken Political Supporter'],['Government and Politics'],"['Media: Other Media', 'Non-Governmental Organization', 'Outspoken Political Supporter']",[]
1186976503592030208,Other,Unclear,pt,lt,Individual,Individual,Unclear,Unclear,['Other'],['Other'],['Other'],['Other']
1194299504872361984,Other,Unclear,pt,pt,Unclear,Individual,Individual,Unclear,['Other'],['Porn'],"['Other', 'Porn']",['Other']
2227711330,Media,Individual,it,en,Individual,Individual,Individual,,['Media: News'],['Media: Other Media'],['Media: News'],[]
23679109,Other,Individual,pt,,Individual,Individual,Institution,,['Other'],['Other'],['Other'],[]
161173235,Other,Individual,pt,pt,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
2289633551,Other,Individual,pt,sl,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
1219078831291564034,Sport,Institution,ja,ja,Institution,Institution,Institution,,['Sport'],['Sport'],['Other'],[]
822104713181204484,Other,Individual,pt,lt,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
992399377892245505,Other,Unclear,pt,en,Unclear,Unclear,Unclear,,['Other'],['Other'],['Other'],[]
377152007,Other,Individual,it,en,Individual,Individual,Individual,,['Other'],['Other'],['Other'],[]
1178469594970771457,Outspoken Political Supporter,Institution,ja,ja,Institution,Institution,Institution,Institution,['Outspoken Political Supporter'],['Government and Politics'],['Public Services'],['Outspoken Political Supporter']
3024217803,Other,Unclear,pt,en,Unclear,Individual,Unclear,,['Other'],['Other'],['Other'],[]
1235455047959367681,Business,Institution,ja,ja,Institution,Institution,Institution,,['Business'],['Business'],['Business'],[]
2345427788,Science,Individual,ja,ja,Institution,Individual,Individual,Individual,['Science: Engineering and Technology'],['Other'],['Science: Life Sciences'],['Healthcare']
1093292007076835328,Other,Unclear,pt,,Unclear,Institution,Unclear,,['Other'],['Other'],['Other'],[]
1042452691597844480,Other,Unclear,pt,pt,Unclear,Unclear,Individual,,"['Media: News', 'Other']",['Other'],['Other'],[]
235689424,Art,Individual,ja,ja,Individual,Individual,Individual,,['Art'],['Other'],['Art'],[]
